id,audio1,audio2,emotion
399,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/23473c76-7c4c-4035-a6df-53c3d5e9ccdb/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/23473c76-7c4c-4035-a6df-53c3d5e9ccdb/VITS.wav,sadness
400,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e3c91adc-c710-4ed7-822a-db6d3a3524d6/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e3c91adc-c710-4ed7-822a-db6d3a3524d6/VITS.wav,anger
401,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/973e13af-df51-4424-9f30-4e477e210550/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/973e13af-df51-4424-9f30-4e477e210550/VITS.wav,joy
402,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9d308b5a-43af-407a-ae03-54d9f2c8d1ed/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9d308b5a-43af-407a-ae03-54d9f2c8d1ed/VoiceLDM.wav,anger
403,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b75a1cab-6b98-4619-8db9-a70a02678ab2/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b75a1cab-6b98-4619-8db9-a70a02678ab2/VoiceLDM.wav,sadness
404,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/05015646-77aa-4eda-98f9-1493284cd7b9/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/05015646-77aa-4eda-98f9-1493284cd7b9/VoiceLDM.wav,joy
405,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a628c8ca-280e-41c2-b8ee-f29d7349751d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a628c8ca-280e-41c2-b8ee-f29d7349751d/VITS.wav,surprise
406,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/78817b7c-35cc-4b3d-8c02-2214591c7d4a/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/78817b7c-35cc-4b3d-8c02-2214591c7d4a/VITS.wav,anger
407,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c926cfb2-7f11-4e34-8888-8045fed861b0/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c926cfb2-7f11-4e34-8888-8045fed861b0/VoiceLDM.wav,anger
408,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/75a0af60-dcce-484c-bf02-2ae08905916a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/75a0af60-dcce-484c-bf02-2ae08905916a/PromptTTS.wav,sadness
409,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b9c963c1-8faa-469f-a235-b528505dbfc6/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b9c963c1-8faa-469f-a235-b528505dbfc6/VITS.wav,surprise
410,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/208881d4-68ff-4912-a01f-8443a9ee00de/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/208881d4-68ff-4912-a01f-8443a9ee00de/VITS.wav,sadness
411,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6994d0c8-53c6-45cc-a5e0-f42967112bcd/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6994d0c8-53c6-45cc-a5e0-f42967112bcd/VoiceLDM.wav,anger
412,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ee0596bd-188e-4d0e-b5b4-c896c03d6244/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ee0596bd-188e-4d0e-b5b4-c896c03d6244/VoiceLDM.wav,joy
413,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/01232e43-03da-459a-ab74-bb88b0cc96ed/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/01232e43-03da-459a-ab74-bb88b0cc96ed/PromptTTS.wav,joy
415,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/56f91b6e-d28d-4512-bae5-80ab8dd3f4c3/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/56f91b6e-d28d-4512-bae5-80ab8dd3f4c3/VITS.wav,joy
416,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/73b694f1-de08-45d4-9839-b768868dad1a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/73b694f1-de08-45d4-9839-b768868dad1a/PromptTTS.wav,joy
417,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cf809236-be80-4c75-a990-812bf8f9c23a/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cf809236-be80-4c75-a990-812bf8f9c23a/VoiceLDM.wav,sadness
418,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bc0d26cb-337c-4697-9237-e947bd201d74/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bc0d26cb-337c-4697-9237-e947bd201d74/PromptTTS.wav,joy
419,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fbd4a047-35e5-4847-9f24-90d878ceddfc/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fbd4a047-35e5-4847-9f24-90d878ceddfc/VoiceLDM.wav,anger
420,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bb26817b-3b47-4d1c-bf7b-a58cb3f98ebf/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bb26817b-3b47-4d1c-bf7b-a58cb3f98ebf/VITS.wav,sadness
421,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0a75460e-9192-403d-8493-60f01d10e240/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0a75460e-9192-403d-8493-60f01d10e240/VoiceLDM.wav,sadness
422,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f7124e41-f74c-4e42-87b2-d8206302f3d6/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f7124e41-f74c-4e42-87b2-d8206302f3d6/VoiceLDM.wav,sadness
423,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b5099e03-3fef-49fc-bb58-35d05708f035/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b5099e03-3fef-49fc-bb58-35d05708f035/VoiceLDM.wav,joy
424,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1a8bbeae-a5dc-48a7-b49b-64565ac93cf4/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1a8bbeae-a5dc-48a7-b49b-64565ac93cf4/VITS.wav,joy
425,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/63048c03-f712-46e3-ad63-65b44b212283/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/63048c03-f712-46e3-ad63-65b44b212283/VITS.wav,anger
426,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e4377ebf-428f-4b29-85e5-525f85fe19e9/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e4377ebf-428f-4b29-85e5-525f85fe19e9/VoiceLDM.wav,sadness
427,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6354f9e0-e203-4696-9ab9-884fe5971267/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6354f9e0-e203-4696-9ab9-884fe5971267/VITS.wav,anger
428,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e230fde2-8637-4b7d-8e87-a9c2f9664b63/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e230fde2-8637-4b7d-8e87-a9c2f9664b63/VoiceLDM.wav,sadness
429,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/eb2df6bd-7168-4cfe-a8cc-741f075b1e28/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/eb2df6bd-7168-4cfe-a8cc-741f075b1e28/VITS.wav,joy
430,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bb8f1e05-e9ee-49f7-b13a-ee43ac52eb35/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bb8f1e05-e9ee-49f7-b13a-ee43ac52eb35/VoiceLDM.wav,sadness
431,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fee6648f-3df3-42c8-882c-3133ad90484a/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fee6648f-3df3-42c8-882c-3133ad90484a/VoiceLDM.wav,sadness
432,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/afeb1604-7119-47f4-85c2-008646bc7e9d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/afeb1604-7119-47f4-85c2-008646bc7e9d/PromptTTS.wav,joy
433,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c8385ecb-468d-4986-bd7d-683f1e7da883/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c8385ecb-468d-4986-bd7d-683f1e7da883/VoiceLDM.wav,joy
434,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ed03dd0e-67dd-490a-b5d1-fb30c7667ea0/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ed03dd0e-67dd-490a-b5d1-fb30c7667ea0/VITS.wav,sadness
435,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/471d8c04-840d-4e31-9539-99f41c143b96/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/471d8c04-840d-4e31-9539-99f41c143b96/VITS.wav,joy
436,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f58f7df2-493e-413d-a8bb-07a3c7e10121/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f58f7df2-493e-413d-a8bb-07a3c7e10121/VITS.wav,sadness
437,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ebd7d803-aacd-4686-b3dd-2d777193d8e2/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ebd7d803-aacd-4686-b3dd-2d777193d8e2/VITS.wav,sadness
438,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/40d27ec9-fac7-44a2-9603-fb8059055313/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/40d27ec9-fac7-44a2-9603-fb8059055313/VITS.wav,anger
439,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ad7b7bfc-b911-46cf-84bd-09eaef240e33/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ad7b7bfc-b911-46cf-84bd-09eaef240e33/PromptTTS.wav,joy
440,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ae0089fb-d439-4f00-a8d5-72d665fbb115/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ae0089fb-d439-4f00-a8d5-72d665fbb115/VoiceLDM.wav,joy
441,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/237731a9-5708-4fa8-911a-3dc08f1de029/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/237731a9-5708-4fa8-911a-3dc08f1de029/VoiceLDM.wav,joy
442,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5030f26a-5cc3-48dc-b41a-22437227ec0d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5030f26a-5cc3-48dc-b41a-22437227ec0d/VITS.wav,anger
443,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bd5921af-e513-44c3-a054-6fd094999a73/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bd5921af-e513-44c3-a054-6fd094999a73/PromptTTS.wav,joy
444,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/64a8a4de-c74f-4d73-9d1c-a27a2b029ba8/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/64a8a4de-c74f-4d73-9d1c-a27a2b029ba8/VITS.wav,joy
445,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fde64d3f-97b3-48a2-8187-5c9383cc62d5/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fde64d3f-97b3-48a2-8187-5c9383cc62d5/VoiceLDM.wav,surprise
446,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/373f6dbf-1411-4678-8f7c-83b284e909ad/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/373f6dbf-1411-4678-8f7c-83b284e909ad/VoiceLDM.wav,joy
447,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6abb3aa1-a5c2-4803-8e5f-7da6fb84539b/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6abb3aa1-a5c2-4803-8e5f-7da6fb84539b/VoiceLDM.wav,sadness
448,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/165a9b56-4be4-4971-a002-09da33c8e304/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/165a9b56-4be4-4971-a002-09da33c8e304/VITS.wav,joy
449,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d5228803-64f4-4b8e-9043-40588dea89d9/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d5228803-64f4-4b8e-9043-40588dea89d9/VITS.wav,sadness
450,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4c51cddc-be48-4da7-a18f-b99918a5444d/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4c51cddc-be48-4da7-a18f-b99918a5444d/VoiceLDM.wav,sadness
451,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/96514ac4-6543-4d3d-b3b9-d51818b5d814/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/96514ac4-6543-4d3d-b3b9-d51818b5d814/VoiceLDM.wav,anger
452,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f6aeb50e-7a95-47d3-9829-99e69d9c5e34/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f6aeb50e-7a95-47d3-9829-99e69d9c5e34/VoiceLDM.wav,anger
453,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8454713d-4e19-4a85-886a-25bc2abb5e86/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8454713d-4e19-4a85-886a-25bc2abb5e86/VITS.wav,sadness
454,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0e87f8d8-ad11-4ea8-8a9c-6bf90008d043/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0e87f8d8-ad11-4ea8-8a9c-6bf90008d043/VITS.wav,anger
455,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3e783754-20da-4330-82e5-59ab2dbec639/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3e783754-20da-4330-82e5-59ab2dbec639/VoiceLDM.wav,joy
456,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/be7c3655-4591-458b-8bbc-adabae6a55de/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/be7c3655-4591-458b-8bbc-adabae6a55de/VoiceLDM.wav,joy
457,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4c9aa311-ad51-4d7f-8600-4e8b0456125f/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4c9aa311-ad51-4d7f-8600-4e8b0456125f/VoiceLDM.wav,joy
458,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/38f8ccc4-18fb-424b-9df4-88f04138bcf3/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/38f8ccc4-18fb-424b-9df4-88f04138bcf3/VITS.wav,joy
459,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d70100b9-2137-41cb-b8e9-45add51adfe2/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d70100b9-2137-41cb-b8e9-45add51adfe2/VITS.wav,joy
460,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/962736b2-88c4-4b18-acb4-376eea4c8393/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/962736b2-88c4-4b18-acb4-376eea4c8393/PromptTTS.wav,joy
461,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/96bb9d91-9f89-4890-8a4b-6408be6f39d2/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/96bb9d91-9f89-4890-8a4b-6408be6f39d2/VITS.wav,sadness
462,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8678e691-5fdd-44b9-8d01-a2446e45a235/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8678e691-5fdd-44b9-8d01-a2446e45a235/VoiceLDM.wav,joy
463,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a32e4ba5-9a42-4bcd-bb61-f27125d8f038/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a32e4ba5-9a42-4bcd-bb61-f27125d8f038/VoiceLDM.wav,sadness
464,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7024e4ce-8161-4540-a1e7-3498fda986a6/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7024e4ce-8161-4540-a1e7-3498fda986a6/VoiceLDM.wav,joy
465,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a8574c11-5889-4abc-91a6-dd5f06af51d5/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a8574c11-5889-4abc-91a6-dd5f06af51d5/VoiceLDM.wav,sadness
466,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e90641fa-09d9-46cb-be8c-9e767c3530cb/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e90641fa-09d9-46cb-be8c-9e767c3530cb/VoiceLDM.wav,sadness
467,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ae3a7261-f774-4c6b-8e6e-3fcf5330f66b/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ae3a7261-f774-4c6b-8e6e-3fcf5330f66b/PromptTTS.wav,joy
468,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a7244532-01d3-411d-9d11-a4005d4f579c/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a7244532-01d3-411d-9d11-a4005d4f579c/VITS.wav,joy
469,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/423a3ebb-09ad-46ca-9f8a-8ab08250aa0d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/423a3ebb-09ad-46ca-9f8a-8ab08250aa0d/VITS.wav,sadness
470,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c6b19309-c799-403e-8874-50af813df893/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c6b19309-c799-403e-8874-50af813df893/VoiceLDM.wav,joy
471,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f42f882a-4885-4ff6-a690-4b54e3d3537e/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f42f882a-4885-4ff6-a690-4b54e3d3537e/VoiceLDM.wav,surprise
472,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2e56d4bd-858b-42a7-b4de-0dfe3f3a0142/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2e56d4bd-858b-42a7-b4de-0dfe3f3a0142/VITS.wav,joy
473,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2aa6963a-19c1-4a8b-a33f-2f8d0883501a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2aa6963a-19c1-4a8b-a33f-2f8d0883501a/VoiceLDM.wav,joy
474,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/65d1c8c9-648b-4a21-971b-d76eec713004/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/65d1c8c9-648b-4a21-971b-d76eec713004/VoiceLDM.wav,joy
475,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bc29ea19-3d82-40dd-99f7-b60bce038057/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/bc29ea19-3d82-40dd-99f7-b60bce038057/VITS.wav,sadness
476,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9b031e5c-5149-4ba3-bfd0-d21479e9977f/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9b031e5c-5149-4ba3-bfd0-d21479e9977f/VoiceLDM.wav,joy
477,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ece396b5-a82b-488c-9cc8-a8e5aad01d10/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ece396b5-a82b-488c-9cc8-a8e5aad01d10/VITS.wav,joy
478,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/839bb4c5-2a16-4422-9c51-125cefa7554f/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/839bb4c5-2a16-4422-9c51-125cefa7554f/VoiceLDM.wav,sadness
479,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b2ccfb9b-67db-4969-b1f4-43142d33516d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b2ccfb9b-67db-4969-b1f4-43142d33516d/VoiceLDM.wav,joy
480,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9859d5ee-6e84-4f31-a8a4-2a1c0cd95ff3/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9859d5ee-6e84-4f31-a8a4-2a1c0cd95ff3/PromptTTS.wav,joy
481,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c5a02cc6-df4b-4d4d-91b5-3fa2917c762b/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c5a02cc6-df4b-4d4d-91b5-3fa2917c762b/VoiceLDM.wav,anger
482,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/39cc7ab6-9545-4207-b33e-3ad270890adf/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/39cc7ab6-9545-4207-b33e-3ad270890adf/VoiceLDM.wav,joy
483,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5f169cdd-6ad4-4005-8f3f-ba5767f5389a/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5f169cdd-6ad4-4005-8f3f-ba5767f5389a/PromptTTS.wav,joy
484,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3791510a-36bd-4120-bef1-1acc08897e67/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3791510a-36bd-4120-bef1-1acc08897e67/VoiceLDM.wav,sadness
485,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/18cc7c17-0189-4bc3-b9f9-5dfcaee1f6a6/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/18cc7c17-0189-4bc3-b9f9-5dfcaee1f6a6/VoiceLDM.wav,anger
486,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a3a8a399-f9a5-46c2-aa45-6ebaa2fc587c/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a3a8a399-f9a5-46c2-aa45-6ebaa2fc587c/VoiceLDM.wav,sadness
487,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a2e955bd-dce6-4a19-ad81-52836fd508e0/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a2e955bd-dce6-4a19-ad81-52836fd508e0/VITS.wav,anger
